uniprotkb:P37268	uniprotkb:Q5JX71	0.6165891919593334
uniprotkb:Q5JX71	uniprotkb:O43169	0.6495522498406666
uniprotkb:Q5JX71	uniprotkb:Q9Y228	0.661177986512
uniprotkb:Q5JX71	uniprotkb:O14653	0.620581363856
uniprotkb:Q5JX71	uniprotkb:O75379	0.6182415271646667
uniprotkb:Q5JX71	uniprotkb:P07306	0.634640830768
uniprotkb:Q5JX71	uniprotkb:Q9NZ01	0.622905064822
uniprotkb:Q5JX71	uniprotkb:P50402	0.6622135561713334
uniprotkb:Q5JX71	uniprotkb:O14735	0.6517003500706667
uniprotkb:Q5JX71	uniprotkb:P02786	0.6255846849346667
uniprotkb:Q5JX71	uniprotkb:P19397	0.63276757632
uniprotkb:Q5JX71	uniprotkb:P30519	0.627126969624
uniprotkb:Q5JX71	uniprotkb:Q8N138	0.5941265255325
uniprotkb:Q5JX71	uniprotkb:P55061	0.6358096477626667
uniprotkb:Q5JX71	uniprotkb:O60636	0.616724620696
uniprotkb:Q5JX71	uniprotkb:P02724	0.6182415271646667
uniprotkb:Q5JX71	uniprotkb:Q04941	0.6610668421060001
uniprotkb:Q5JX71	uniprotkb:Q9NS64	0.671273210824
uniprotkb:Q5JX71	uniprotkb:Q12983	0.617495778564
uniprotkb:Q5JX71	uniprotkb:Q13277	0.6151334456406666
uniprotkb:Q5JX71	uniprotkb:Q6UX40	0.652764686285
uniprotkb:Q5JX71	uniprotkb:Q6UXB4	0.623360011158
uniprotkb:Q5JX71	uniprotkb:P17152	0.6455342435686667
uniprotkb:Q5JX71	uniprotkb:Q9BQA9	0.670506903938
uniprotkb:Q5JX71	uniprotkb:Q9P0N8	0.668151897965
uniprotkb:Q5JX71	uniprotkb:Q9UNK0	0.673750536563
uniprotkb:Q5JX71	uniprotkb:O15155	0.6610668421060001
uniprotkb:Q5JX71	uniprotkb:Q13190	0.630942427276
uniprotkb:Q5JX71	uniprotkb:O95183	0.6341821405493334
uniprotkb:Q5JX71	uniprotkb:Q6UX06	0.643092801264
uniprotkb:Q5JX71	uniprotkb:P21964	0.6027138779560001
uniprotkb:Q5JX71	uniprotkb:O14798	0.6318058036233334
uniprotkb:Q5JX71	uniprotkb:P01375	0.6324125573106667
uniprotkb:Q5JX71	uniprotkb:O75396	0.648292983438
uniprotkb:Q5JX71	uniprotkb:P05090	0.6637733387733333
uniprotkb:Q5JX71	uniprotkb:Q15836	0.6610668421060001
uniprotkb:Q5JX71	uniprotkb:Q86UF1	0.685062672918
uniprotkb:Q5JX71	uniprotkb:Q9UKR5	0.676492350041
uniprotkb:Q5JX71	uniprotkb:Q9Y5Z9	0.688688405577
uniprotkb:Q5JX71	uniprotkb:O43681	0.601194352782
uniprotkb:Q5JX71	uniprotkb:Q9H3K2	0.621870530277
uniprotkb:Q5JX71	uniprotkb:P26678	0.6341821405493334
uniprotkb:Q5JX71	uniprotkb:P21145	0.6495522498406666
uniprotkb:Q5JX71	uniprotkb:O75063	0.6130665248573334
uniprotkb:Q5JX71	uniprotkb:P24593	0.6618511657593333
uniprotkb:Q5JX71	uniprotkb:Q9BV81	0.628253051065
uniprotkb:Q5JX71	uniprotkb:P09601	0.6023445340946667
uniprotkb:Q5JX71	uniprotkb:Q14508	0.6306742937173334
uniprotkb:Q5JX71	uniprotkb:Q71RG4	0.666413640914
uniprotkb:Q5JX71	uniprotkb:O76024	0.612079103726
uniprotkb:Q5JX71	uniprotkb:Q9Y385	0.641847667349
uniprotkb:Q5JX71	uniprotkb:Q96GC9	0.620383891612
uniprotkb:Q5JX71	uniprotkb:P29034	0.6055020340433334
uniprotkb:Q5JX71	uniprotkb:Q13323	0.6341821405493334
uniprotkb:Q5JX71	uniprotkb:Q9BTV4	0.692367023661
uniprotkb:Q5JX71	uniprotkb:Q96S97	0.622499829147
uniprotkb:Q5JX71	uniprotkb:Q15125	0.6037086119973333
uniprotkb:Q5JX71	uniprotkb:P43628	0.6177797696706667
uniprotkb:Q5JX71	uniprotkb:O14931	0.60452469454
uniprotkb:Q5JX71	uniprotkb:P13987	0.6055020340433334
uniprotkb:Q5JX71	uniprotkb:P41732	0.6032274886933334
uniprotkb:Q5JX71	uniprotkb:P60033	0.6199505598213334
uniprotkb:Q5JX71	uniprotkb:Q6Y1H2	0.62466037948
uniprotkb:Q5JX71	uniprotkb:Q8TBB6	0.614920423826
uniprotkb:Q5JX71	uniprotkb:Q9HDC9	0.620161515447
uniprotkb:Q5JX71	uniprotkb:Q9Y3D6	0.628253051065
uniprotkb:Q5JX71	uniprotkb:Q96GQ5	0.6248439844866667
uniprotkb:P47224	uniprotkb:O00303	0.89984912366
uniprotkb:P47224	uniprotkb:Q9H0U4	0.7532661444336667
uniprotkb:P47224	uniprotkb:Q8TBB1	0.775513425584
uniprotkb:P47224	uniprotkb:Q9NZU5	0.7481773646553332
uniprotkb:P47224	uniprotkb:Q9Y250	0.7786939624506667
uniprotkb:O00303	uniprotkb:O14964	0.80966544149
uniprotkb:O00303	uniprotkb:Q16512	0.786150029931
uniprotkb:O00303	uniprotkb:Q96HB5	0.807473620436
uniprotkb:O00303	uniprotkb:Q13671	0.791962130709
uniprotkb:O00303	uniprotkb:O00303	0.7548534659546666
uniprotkb:O00303	uniprotkb:O15457	0.58
uniprotkb:O00303	uniprotkb:P54253	0.67
uniprotkb:O00303	uniprotkb:Q53GS7	0.57
uniprotkb:O00303	uniprotkb:Q7L2H7	0.9412904150788
uniprotkb:O00303	uniprotkb:Q7Z3B4	0.817629690517
uniprotkb:O00303	uniprotkb:Q9NP98	0.851089995306
uniprotkb:O00303	uniprotkb:P08123	0.6551470271206666
uniprotkb:O00303	uniprotkb:Q7Z3K3	0.7167830782253333
uniprotkb:O00303	uniprotkb:Q969P5	0.6
uniprotkb:O00303	uniprotkb:Q9Y5J6	0.662321259264
uniprotkb:Q9H0U4	uniprotkb:Q8N2Y8	0.57
uniprotkb:Q8TBB1	uniprotkb:Q9BXS5	0.811953743845
uniprotkb:Q8TBB1	uniprotkb:Q8IWZ5	0.813736391748
uniprotkb:Q8TBB1	uniprotkb:Q8NHQ1	0.883270138376
uniprotkb:Q8TBB1	uniprotkb:Q9NZD8	0.79909565572
uniprotkb:Q8TBB1	uniprotkb:Q9UQR0	0.7803418182726668
uniprotkb:Q8TBB1	uniprotkb:Q9BSH4	0.785590534216
uniprotkb:Q8TBB1	uniprotkb:P37198	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:P53365	0.875615371058
uniprotkb:Q8TBB1	uniprotkb:Q86YD7	0.7372411018033334
uniprotkb:Q8TBB1	uniprotkb:A8MQ03	0.910193655636
uniprotkb:Q8TBB1	uniprotkb:O00291	0.876316180487
uniprotkb:Q8TBB1	uniprotkb:O00463	0.9038266473
uniprotkb:Q8TBB1	uniprotkb:O14561	0.771437241121
uniprotkb:Q8TBB1	uniprotkb:O14735	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:O14744	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:O14777	0.883270138376
uniprotkb:Q8TBB1	uniprotkb:O14978	0.9038266473
uniprotkb:Q8TBB1	uniprotkb:O15409	0.875615371058
uniprotkb:Q8TBB1	uniprotkb:O43679	0.875615371058
uniprotkb:Q8TBB1	uniprotkb:O43707	0.881689340368
uniprotkb:Q8TBB1	uniprotkb:O43805	0.7799999999999999
uniprotkb:Q8TBB1	uniprotkb:O75496	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:O75506	0.81211980958325
uniprotkb:Q8TBB1	uniprotkb:O75569	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:O75771	0.72
uniprotkb:Q8TBB1	uniprotkb:O76003	0.897363267128
uniprotkb:Q8TBB1	uniprotkb:O95273	0.9038266473
uniprotkb:Q8TBB1	uniprotkb:O95544	0.7399999999999999
uniprotkb:Q8TBB1	uniprotkb:O95967	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:O96006	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:P04271	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:P08779	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:P09012	0.7650226072173334
uniprotkb:Q8TBB1	uniprotkb:P09972	0.72
uniprotkb:Q8TBB1	uniprotkb:P0DJD3	0.67
uniprotkb:Q8TBB1	uniprotkb:P12814	0.882544188595
uniprotkb:Q8TBB1	uniprotkb:P14373	0.9038266473
uniprotkb:Q8TBB1	uniprotkb:P15531	0.883270138376
uniprotkb:Q8TBB1	uniprotkb:P19012	0.7399999999999999
uniprotkb:Q8TBB1	uniprotkb:P19474	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:P21580	0.879942949541
uniprotkb:Q8TBB1	uniprotkb:P22234	0.67
uniprotkb:Q8TBB1	uniprotkb:P31150	0.72
uniprotkb:Q8TBB1	uniprotkb:P31321	0.890512727409
uniprotkb:Q8TBB1	uniprotkb:P35638	0.9038266473
