uniprotkb:O00712	uniprotkb:O00512	0.27
uniprotkb:O00712	uniprotkb:O14497	0.27
uniprotkb:O00712	uniprotkb:O14686	0.27
uniprotkb:O00712	uniprotkb:O15014	0.27
uniprotkb:O00712	uniprotkb:O15550	0.27
uniprotkb:O00712	uniprotkb:O60907	0.27
uniprotkb:O00712	uniprotkb:O75376	0.27
uniprotkb:O00712	uniprotkb:P08651	0.6
uniprotkb:O00712	uniprotkb:P0C7T5	0.27
uniprotkb:O00712	uniprotkb:P13056	0.27
uniprotkb:O00712	uniprotkb:P15822	0.27
uniprotkb:O00712	uniprotkb:P51531	0.27
uniprotkb:O00712	uniprotkb:P54253	0.27
uniprotkb:O00712	uniprotkb:P55317	0.27
uniprotkb:O00712	uniprotkb:Q04724	0.27
uniprotkb:O00712	uniprotkb:Q04726	0.27
uniprotkb:O00712	uniprotkb:Q04837	0.27
uniprotkb:O00712	uniprotkb:Q08117	0.27
uniprotkb:O00712	uniprotkb:Q12824	0.27
uniprotkb:O00712	uniprotkb:Q12857	0.42
uniprotkb:O00712	uniprotkb:Q12948	0.27
uniprotkb:O00712	uniprotkb:Q13129	0.27
uniprotkb:O00712	uniprotkb:Q14687	0.27
uniprotkb:O00712	uniprotkb:Q14938	0.42
uniprotkb:O00712	uniprotkb:Q6PJG2	0.27
uniprotkb:O00712	uniprotkb:Q6W2J9	0.27
uniprotkb:O00712	uniprotkb:Q6ZW49	0.27
uniprotkb:O00712	uniprotkb:Q7Z5L9	0.27
uniprotkb:O00712	uniprotkb:Q86U70	0.27
uniprotkb:O00712	uniprotkb:Q8IU81	0.27
uniprotkb:O00712	uniprotkb:Q8IVH2	0.27
uniprotkb:O00712	uniprotkb:Q8IVW6	0.27
uniprotkb:O00712	uniprotkb:Q8NEZ4	0.27
uniprotkb:O00712	uniprotkb:Q8NFD5	0.27
uniprotkb:O00712	uniprotkb:Q8NHM5	0.27
uniprotkb:O00712	uniprotkb:Q8WUZ0	0.27
uniprotkb:O00712	uniprotkb:Q92585	0.27
uniprotkb:O00712	uniprotkb:Q92782	0.27
uniprotkb:O00712	uniprotkb:Q92785	0.27
uniprotkb:O00712	uniprotkb:Q92793	0.27
uniprotkb:O00712	uniprotkb:Q92925	0.27
uniprotkb:O00712	uniprotkb:Q96GM5	0.27
uniprotkb:O00712	uniprotkb:Q96RK0	0.27
uniprotkb:O00712	uniprotkb:Q99856	0.27
uniprotkb:O00712	uniprotkb:Q9BSM1	0.27
uniprotkb:O00712	uniprotkb:Q9BTK6	0.27
uniprotkb:O00712	uniprotkb:Q9BWW4	0.27
uniprotkb:O00712	uniprotkb:Q9BZK7	0.27
uniprotkb:O00712	uniprotkb:Q9C005	0.27
uniprotkb:O00712	uniprotkb:Q9H147	0.27
uniprotkb:O00712	uniprotkb:Q9H2Z4	0.27
uniprotkb:O00712	uniprotkb:Q9H334	0.27
uniprotkb:O00712	uniprotkb:Q9H582	0.27
uniprotkb:O00712	uniprotkb:Q9H9B1	0.27
uniprotkb:O00712	uniprotkb:Q9HAH7	0.27
uniprotkb:O00712	uniprotkb:Q9NP66	0.27
uniprotkb:O00712	uniprotkb:Q9P0W2	0.27
uniprotkb:O00712	uniprotkb:Q9P2K3	0.27
uniprotkb:O00712	uniprotkb:Q9UHF7	0.27
uniprotkb:O00712	uniprotkb:Q9UKL0	0.27
uniprotkb:O00712	uniprotkb:Q9ULD9	0.27
uniprotkb:O00712	uniprotkb:Q9ULL5	0.27
uniprotkb:O00712	uniprotkb:Q9UPW6	0.27
uniprotkb:O00712	uniprotkb:Q9UQR1	0.27
uniprotkb:O00712	uniprotkb:Q9Y2X9	0.27
uniprotkb:O00712	uniprotkb:Q9Y618	0.27
uniprotkb:O00712	uniprotkb:Q9Y6Q9	0.27
uniprotkb:O14830	uniprotkb:O94763	0.27
uniprotkb:O14830	uniprotkb:P31948	0.27
uniprotkb:O14830	uniprotkb:P62081	0.27
uniprotkb:O14830	uniprotkb:Q02790	0.27
uniprotkb:O14830	uniprotkb:Q8IVD9	0.27
uniprotkb:O14830	uniprotkb:Q8TCG1	0.27
uniprotkb:O14830	uniprotkb:Q96MX6	0.27
uniprotkb:O14830	uniprotkb:Q9H6T3	0.27
uniprotkb:O14830	uniprotkb:Q9HB71	0.27
uniprotkb:O14830	uniprotkb:Q9NWS0	0.27
uniprotkb:O14830	uniprotkb:Q9Y2Z0	0.27
uniprotkb:O14880	uniprotkb:A3KMH1	0.27
uniprotkb:O14880	uniprotkb:A4D1E9	0.27
uniprotkb:O14880	uniprotkb:O00217	0.27
uniprotkb:O14880	uniprotkb:O00429	0.27
uniprotkb:O14880	uniprotkb:O00746	0.27
uniprotkb:O14880	uniprotkb:O14561	0.27
uniprotkb:O14880	uniprotkb:O15027	0.27
uniprotkb:O14880	uniprotkb:O43181	0.27
uniprotkb:O14880	uniprotkb:O43615	0.27
uniprotkb:O14880	uniprotkb:O43678	0.27
uniprotkb:O14880	uniprotkb:O43716	0.27
uniprotkb:O14880	uniprotkb:O43795	0.27
uniprotkb:O14880	uniprotkb:O43920	0.27
uniprotkb:O14880	uniprotkb:O60783	0.27
uniprotkb:O14880	uniprotkb:O75127	0.27
uniprotkb:O14880	uniprotkb:O75251	0.27
uniprotkb:O14880	uniprotkb:O75306	0.27
uniprotkb:O14880	uniprotkb:O75380	0.27
uniprotkb:O14880	uniprotkb:O75410	0.27
uniprotkb:O14880	uniprotkb:O75439	0.27
uniprotkb:O14880	uniprotkb:O75489	0.27
uniprotkb:O14880	uniprotkb:O75521	0.27
uniprotkb:O14880	uniprotkb:O75616	0.27
uniprotkb:O14880	uniprotkb:O75879	0.27
uniprotkb:O14880	uniprotkb:O75947	0.27
uniprotkb:O14880	uniprotkb:O76031	0.27
uniprotkb:O14880	uniprotkb:O94826	0.27
uniprotkb:O14880	uniprotkb:O94925	0.27
uniprotkb:O14880	uniprotkb:O95182	0.27
uniprotkb:O14880	uniprotkb:O95202	0.27
uniprotkb:O14880	uniprotkb:O96008	0.27
uniprotkb:O14880	uniprotkb:P00367	0.27
uniprotkb:O14880	uniprotkb:P04844	0.27
uniprotkb:O14880	uniprotkb:P05091	0.27
uniprotkb:O14880	uniprotkb:P06576	0.27
uniprotkb:O14880	uniprotkb:P09001	0.27
uniprotkb:O14880	uniprotkb:P10515	0.27
uniprotkb:O14880	uniprotkb:P10606	0.27
uniprotkb:O14880	uniprotkb:P11310	0.27
uniprotkb:O14880	uniprotkb:P12694	0.27
uniprotkb:O14880	uniprotkb:P13073	0.27
uniprotkb:O14880	uniprotkb:P13196	0.27
uniprotkb:O14880	uniprotkb:P13667	0.27
uniprotkb:O14880	uniprotkb:P13674	0.27
uniprotkb:O14880	uniprotkb:P13804	0.27
uniprotkb:O14880	uniprotkb:P13995	0.27
uniprotkb:O14880	uniprotkb:P18031	0.27
uniprotkb:O14880	uniprotkb:P18859	0.27
uniprotkb:O14880	uniprotkb:P19367	0.27
uniprotkb:O14880	uniprotkb:P19404	0.27
uniprotkb:O14880	uniprotkb:P21796	0.27
uniprotkb:O14880	uniprotkb:P21912	0.27
uniprotkb:O14880	uniprotkb:P23368	0.27
uniprotkb:O14880	uniprotkb:P24539	0.27
uniprotkb:O14880	uniprotkb:P24752	0.27
uniprotkb:O14880	uniprotkb:P27144	0.27
uniprotkb:O14880	uniprotkb:P28288	0.27
uniprotkb:O14880	uniprotkb:P28331	0.27
uniprotkb:O14880	uniprotkb:P30038	0.27
uniprotkb:O14880	uniprotkb:P30048	0.27
uniprotkb:O14880	uniprotkb:P30084	0.27
uniprotkb:O14880	uniprotkb:P30405	0.27
uniprotkb:O14880	uniprotkb:P30837	0.27
uniprotkb:O14880	uniprotkb:P31040	0.27
uniprotkb:O14880	uniprotkb:P32189	0.27
uniprotkb:O14880	uniprotkb:P32322	0.27
uniprotkb:O14880	uniprotkb:P33316	0.27
uniprotkb:O14880	uniprotkb:P34897	0.27
uniprotkb:O14880	uniprotkb:P35613	0.27
uniprotkb:O14880	uniprotkb:P36542	0.27
uniprotkb:O14880	uniprotkb:P36776	0.27
uniprotkb:O14880	uniprotkb:P36957	0.27
uniprotkb:O14880	uniprotkb:P38117	0.27
uniprotkb:O14880	uniprotkb:P38646	0.27
uniprotkb:O14880	uniprotkb:P40939	0.27
uniprotkb:O14880	uniprotkb:P42704	0.27
uniprotkb:O14880	uniprotkb:P42765	0.27
uniprotkb:O14880	uniprotkb:P43897	0.27
uniprotkb:O14880	uniprotkb:P45880	0.27
uniprotkb:O14880	uniprotkb:P45954	0.27
uniprotkb:O14880	uniprotkb:P46199	0.27
uniprotkb:O14880	uniprotkb:P48047	0.27
uniprotkb:O14880	uniprotkb:P49406	0.27
uniprotkb:O14880	uniprotkb:P49590	0.27
uniprotkb:O14880	uniprotkb:P49748	0.27
uniprotkb:O14880	uniprotkb:P49753	0.27
uniprotkb:O14880	uniprotkb:P49821	0.27
uniprotkb:O14880	uniprotkb:P50213	0.27
uniprotkb:O14880	uniprotkb:P50542	0.27
uniprotkb:O14880	uniprotkb:P51398	0.27
uniprotkb:O14880	uniprotkb:P52789	0.27
uniprotkb:O14880	uniprotkb:P52815	0.27
uniprotkb:O14880	uniprotkb:P53597	0.27
uniprotkb:O14880	uniprotkb:P54098	0.27
uniprotkb:O14880	uniprotkb:P55809	0.27
uniprotkb:O14880	uniprotkb:P56556	0.27
uniprotkb:O14880	uniprotkb:P57740	0.27
uniprotkb:O14880	uniprotkb:P82650	0.27
uniprotkb:O14880	uniprotkb:P82663	0.27
uniprotkb:O14880	uniprotkb:P82673	0.27
uniprotkb:O14880	uniprotkb:P82675	0.27
uniprotkb:O14880	uniprotkb:P82909	0.27
uniprotkb:O14880	uniprotkb:P82912	0.27
uniprotkb:O14880	uniprotkb:P82921	0.27
uniprotkb:O14880	uniprotkb:P82930	0.27
uniprotkb:O14880	uniprotkb:P82932	0.27
uniprotkb:O14880	uniprotkb:P82933	0.27
uniprotkb:O14880	uniprotkb:Q00059	0.66
uniprotkb:O14880	uniprotkb:Q01813	0.27
uniprotkb:O14880	uniprotkb:Q02218	0.27
uniprotkb:O14880	uniprotkb:Q04837	0.27
uniprotkb:O14880	uniprotkb:Q08378	0.27
uniprotkb:O14880	uniprotkb:Q10713	0.27
uniprotkb:O14880	uniprotkb:Q12849	0.27
uniprotkb:O14880	uniprotkb:Q12888	0.27
uniprotkb:O14880	uniprotkb:Q13011	0.27
uniprotkb:O14880	uniprotkb:Q13084	0.27
uniprotkb:O14880	uniprotkb:Q13232	0.27
uniprotkb:O14880	uniprotkb:Q13405	0.27
uniprotkb:O14880	uniprotkb:Q14197	0.27
uniprotkb:O14880	uniprotkb:Q14318	0.27
uniprotkb:O14880	uniprotkb:Q14684	0.27
uniprotkb:O14880	uniprotkb:Q15031	0.27
uniprotkb:O14880	uniprotkb:Q15120	0.27
