uniprotkb:A0A087WZT3	uniprotkb:Q96HA8	0.842648045887
uniprotkb:A0AVK6	uniprotkb:O14645	0.56
uniprotkb:A0AVK6	uniprotkb:O14901	0.56
uniprotkb:A0AVK6	uniprotkb:P01112	0.56
uniprotkb:A0AVK6	uniprotkb:P06396	0.56
uniprotkb:A0AVK6	uniprotkb:P07550	0.56
uniprotkb:A0AVK6	uniprotkb:P22607	0.56
uniprotkb:A0AVK6	uniprotkb:P37840	0.56
uniprotkb:A0AVK6	uniprotkb:P42858	0.56
uniprotkb:A0AVK6	uniprotkb:P55212	0.56
uniprotkb:A0AVK6	uniprotkb:Q01844	0.37
uniprotkb:A0AVK6	uniprotkb:Q12800	0.56
uniprotkb:A0AVK6	uniprotkb:Q13643	0.56
uniprotkb:A0AVK6	uniprotkb:Q7Z412	0.56
uniprotkb:A0AVK6	uniprotkb:Q8IUH5	0.37
uniprotkb:A0AVK6	uniprotkb:Q8N653	0.37
uniprotkb:A0AVK6	uniprotkb:Q9UMX0	0.56
uniprotkb:A0AVK6	uniprotkb:Q9UNE7	0.7234330641673333
uniprotkb:A0AVN2	uniprotkb:O00471	0.56
uniprotkb:A0AVN2	uniprotkb:O95751	0.56
uniprotkb:A0AVN2	uniprotkb:Q13077	0.56
uniprotkb:A0AVN2	uniprotkb:Q8NHQ1	0.56
uniprotkb:A0AVN2	uniprotkb:Q96R06	0.56
uniprotkb:A0AVT1	uniprotkb:Q6NT76	0.56
uniprotkb:A0JLT2	uniprotkb:Q6IAN0	0.37
uniprotkb:A0JNW5	uniprotkb:Q9NRI5	0.1
uniprotkb:A0JP26	uniprotkb:O95995	0.56
uniprotkb:A0JP26	uniprotkb:Q5T6S3	0.56
uniprotkb:A0JP26	uniprotkb:Q8N5G2	0.56
uniprotkb:A0JP26	uniprotkb:Q9BYQ4	0.56
uniprotkb:A0MZ66	uniprotkb:A0MZ66	0.37
uniprotkb:A0MZ66	uniprotkb:P05413	0.56
uniprotkb:A0MZ66	uniprotkb:P21709	0.0
uniprotkb:A0MZ66	uniprotkb:Q99459	0.1
uniprotkb:A0MZ66	uniprotkb:Q9NRI5	0.1
uniprotkb:A0MZ66	uniprotkb:Q9UKE5	0.0
uniprotkb:A0MZ66	uniprotkb:Q9Y5B8	0.56
uniprotkb:A0PJX0	uniprotkb:Q6EMK4	0.780242440071
uniprotkb:A0PJX0	uniprotkb:Q96C00	0.798197519568
uniprotkb:A0PJX0	uniprotkb:Q99757	0.833572733782
uniprotkb:A0PJX0	uniprotkb:Q9BSH4	0.835782438201
uniprotkb:A0PK00	uniprotkb:O95273	0.56
uniprotkb:A0PK00	uniprotkb:P48051	0.731687208817
uniprotkb:A1A4E9	uniprotkb:O60573	0.56
uniprotkb:A1A4E9	uniprotkb:O95363	0.56
uniprotkb:A1A4E9	uniprotkb:P00540	0.56
uniprotkb:A1A4E9	uniprotkb:P02538	0.64
uniprotkb:A1A4E9	uniprotkb:P05787	0.56
uniprotkb:A1A4E9	uniprotkb:P12882	0.56
uniprotkb:A1A4E9	uniprotkb:P14136	0.61
uniprotkb:A1A4E9	uniprotkb:P19013	0.56
uniprotkb:A1A4E9	uniprotkb:P20618	0.56
uniprotkb:A1A4E9	uniprotkb:P24863	0.56
uniprotkb:A1A4E9	uniprotkb:P35900	0.56
uniprotkb:A1A4E9	uniprotkb:P40222	0.56
uniprotkb:A1A4E9	uniprotkb:P48047	0.56
uniprotkb:A1A4E9	uniprotkb:P48668	0.56
uniprotkb:A1A4E9	uniprotkb:P49721	0.56
uniprotkb:A1A4E9	uniprotkb:Q08117	0.56
uniprotkb:A1A4E9	uniprotkb:Q17RB0	0.56
uniprotkb:A1A4E9	uniprotkb:Q3SY84	0.56
uniprotkb:A1A4E9	uniprotkb:Q5XKE5	0.56
uniprotkb:A1A4E9	uniprotkb:Q6NYC8	0.56
uniprotkb:A1A4E9	uniprotkb:Q6P597	0.56
uniprotkb:A1A4E9	uniprotkb:Q86XR8	0.56
uniprotkb:A1A4E9	uniprotkb:Q8IWZ5	0.56
uniprotkb:A1A4E9	uniprotkb:Q8IY31	0.56
uniprotkb:A1A4E9	uniprotkb:Q96ES7	0.56
uniprotkb:A1A4E9	uniprotkb:Q99816	0.56
uniprotkb:A1A4E9	uniprotkb:Q9NQT4	0.56
uniprotkb:A1A4E9	uniprotkb:Q9NYB9	0.56
uniprotkb:A1A4E9	uniprotkb:Q9P2A4	0.56
uniprotkb:A1A4E9	uniprotkb:Q9UL45	0.56
uniprotkb:A1A4E9	uniprotkb:Q9Y333	0.56
uniprotkb:A1A4S6	uniprotkb:P78314	0.49
uniprotkb:A1A4S6	uniprotkb:Q6P5Z2	0.68
uniprotkb:A1A4S6	uniprotkb:Q92625	0.37
uniprotkb:A1DRY3	uniprotkb:P62136	0.37
uniprotkb:A1E959	uniprotkb:O00560	0.7188638516200001
uniprotkb:A1E959	uniprotkb:O14964	0.6991975286933334
uniprotkb:A1E959	uniprotkb:O95231	0.7228769924066668
uniprotkb:A1E959	uniprotkb:P09234	0.7420412927633334
uniprotkb:A1E959	uniprotkb:Q03989	0.649383984182
uniprotkb:A1E959	uniprotkb:Q71SY5	0.7072896267600001
uniprotkb:A1E959	uniprotkb:Q8IWB4	0.6936192947093334
uniprotkb:A1E959	uniprotkb:Q9H0E2	0.55
uniprotkb:A1L0T0	uniprotkb:O60784	0.37
uniprotkb:A1L0T0	uniprotkb:P54253	0.37
uniprotkb:A1L190	uniprotkb:O14901	0.56
uniprotkb:A1L190	uniprotkb:Q16512	0.773856309168
uniprotkb:A1L190	uniprotkb:Q5XKE5	0.798503995388
uniprotkb:A1L190	uniprotkb:Q96CS2	0.67
uniprotkb:A1L190	uniprotkb:Q96ES7	0.824571718157
uniprotkb:A1L190	uniprotkb:Q9BVL2	0.56
uniprotkb:A1L190	uniprotkb:Q9BYV2	0.33
uniprotkb:A1L190	uniprotkb:Q9UL45	0.56
uniprotkb:A1L443	uniprotkb:Q9UQR1	0.37
uniprotkb:A1L4H1	uniprotkb:O00560	0.924849114969
uniprotkb:A1L4H1	uniprotkb:P37198	0.72
uniprotkb:A1L4H1	uniprotkb:Q13077	0.56
uniprotkb:A1L4H1	uniprotkb:Q13503	0.72
uniprotkb:A1L4H1	uniprotkb:Q13526	0.93654934281
uniprotkb:A1L4H1	uniprotkb:Q15560	0.921628089022
uniprotkb:A1L4H1	uniprotkb:Q96EV8	0.56
uniprotkb:A1L4H1	uniprotkb:Q9NX70	0.729695565993
uniprotkb:A1L4H1	uniprotkb:Q9UPT5	0.56
uniprotkb:A1L4H1	uniprotkb:Q9Y6Y8	0.72
uniprotkb:A1L4K1	uniprotkb:O14964	0.877998035774
uniprotkb:A1L4K1	uniprotkb:O43482	0.890205604559
uniprotkb:A1L4K1	uniprotkb:O60645	0.890205604559
uniprotkb:A1L4K1	uniprotkb:O76064	0.875272312646
uniprotkb:A1L4K1	uniprotkb:O95295	0.903552826476
uniprotkb:A1L4K1	uniprotkb:O95363	0.849627903532
uniprotkb:A1L4K1	uniprotkb:P10768	0.81810650579
uniprotkb:A1L4K1	uniprotkb:P13682	0.890205604559
uniprotkb:A1L4K1	uniprotkb:P17024	0.56
uniprotkb:A1L4K1	uniprotkb:P29972	0.56
uniprotkb:A1L4K1	uniprotkb:P31146	0.81810650579
uniprotkb:A1L4K1	uniprotkb:P40426	0.37
uniprotkb:A1L4K1	uniprotkb:P53365	0.849627903532
uniprotkb:A1L4K1	uniprotkb:P78358	0.890205604559
uniprotkb:A1L4K1	uniprotkb:Q00994	0.8235108429833332
uniprotkb:A1L4K1	uniprotkb:Q07002	0.867165563353
uniprotkb:A1L4K1	uniprotkb:Q08117	0.67
uniprotkb:A1L4K1	uniprotkb:Q14119	0.882945369822
uniprotkb:A1L4K1	uniprotkb:Q14738	0.56
uniprotkb:A1L4K1	uniprotkb:Q16670	0.56
uniprotkb:A1L4K1	uniprotkb:Q2TBE0	0.875266264475
uniprotkb:A1L4K1	uniprotkb:Q5T619	0.875266264475
uniprotkb:A1L4K1	uniprotkb:Q6NYC8	0.8235148750973332
uniprotkb:A1L4K1	uniprotkb:Q6P1J9	0.78
uniprotkb:A1L4K1	uniprotkb:Q6ZNE5	0.903552826476
uniprotkb:A1L4K1	uniprotkb:Q86YD7	0.8245001022026667
uniprotkb:A1L4K1	uniprotkb:Q8IY31	0.56
uniprotkb:A1L4K1	uniprotkb:Q8IYE0	0.890205604559
uniprotkb:A1L4K1	uniprotkb:Q8TBB1	0.882121646451
uniprotkb:A1L4K1	uniprotkb:Q8WWY3	0.882945369822
uniprotkb:A1L4K1	uniprotkb:Q969G3	0.875266264475
uniprotkb:A1L4K1	uniprotkb:Q96BZ8	0.8051028022794999
uniprotkb:A1L4K1	uniprotkb:Q96EZ8	0.875266264475
uniprotkb:A1L4K1	uniprotkb:Q96HB5	0.867165563353
uniprotkb:A1L4K1	uniprotkb:Q96HP4	0.882945369822
uniprotkb:A1L4K1	uniprotkb:Q96NC0	0.56
uniprotkb:A1L4K1	uniprotkb:Q96PV4	0.849627903532
uniprotkb:A1L4K1	uniprotkb:Q99608	0.37
uniprotkb:A1L4K1	uniprotkb:Q99633	0.867165563353
uniprotkb:A1L4K1	uniprotkb:Q9BQ89	0.849627903532
uniprotkb:A1L4K1	uniprotkb:Q9BT49	0.867165563353
uniprotkb:A1L4K1	uniprotkb:Q9BWG6	0.904736830998
uniprotkb:A1L4K1	uniprotkb:Q9H0I2	0.890624281631
uniprotkb:A1L4K1	uniprotkb:Q9H788	0.8181103755686667
uniprotkb:A1L4K1	uniprotkb:Q9H9D4	0.875266264475
uniprotkb:A1L4K1	uniprotkb:Q9HC52	0.8235108429833332
uniprotkb:A1L4K1	uniprotkb:Q9P0T4	0.7880822418236
uniprotkb:A1L4K1	uniprotkb:Q9UK33	0.858623747188
uniprotkb:A1L4K1	uniprotkb:Q9ULD5	0.875266264475
uniprotkb:A1L4K1	uniprotkb:Q9ULM2	0.849627903532
uniprotkb:A1L4K1	uniprotkb:Q9Y3B7	0.7754494988752001
uniprotkb:A2A2Y4	uniprotkb:O43169	0.804603551934
uniprotkb:A2A2Y4	uniprotkb:O95159	0.787688978473
uniprotkb:A2A2Y4	uniprotkb:Q5BJF2	0.804603551934
uniprotkb:A2A2Y4	uniprotkb:Q8IXM6	0.789430714202
uniprotkb:A2A2Y4	uniprotkb:Q8N5M9	0.788947159828
uniprotkb:A2AJT9	uniprotkb:P21709	0.1
uniprotkb:A2RRD8	uniprotkb:P60409	0.56
uniprotkb:A2RRP1	uniprotkb:O95897	0.37
uniprotkb:A2RRP1	uniprotkb:Q9NRI5	0.1
uniprotkb:A2RTX5	uniprotkb:O15145	0.859361106354
uniprotkb:A2RTX5	uniprotkb:P26639	0.7896805531769999
uniprotkb:A2RTX5	uniprotkb:Q9BQ95	0.820694031701
uniprotkb:A2RTX5	uniprotkb:Q9BW92	0.820694031701
uniprotkb:A2RU48	uniprotkb:P45984	0.7200000000000001
uniprotkb:A2RU48	uniprotkb:P60900	0.775139832745
uniprotkb:A2RU48	uniprotkb:Q9HCM9	0.56
uniprotkb:A2RUH7	uniprotkb:P14136	0.71922172277
uniprotkb:A2RUH7	uniprotkb:P27797	0.56
uniprotkb:A2RUH7	uniprotkb:P36957	0.56
uniprotkb:A2RUH7	uniprotkb:P55212	0.56
uniprotkb:A2RUH7	uniprotkb:P62826	0.56
uniprotkb:A2RUH7	uniprotkb:Q13643	0.56
uniprotkb:A2RUH7	uniprotkb:Q15078	0.56
uniprotkb:A2RUH7	uniprotkb:Q63HR2	0.37
uniprotkb:A2RUH7	uniprotkb:Q8IUH5	0.37
uniprotkb:A2RUH7	uniprotkb:Q969Q1	0.33
uniprotkb:A2RUH7	uniprotkb:Q96EH3	0.720779398676
uniprotkb:A2RUH7	uniprotkb:Q9BYV6	0.6
uniprotkb:A2VCK2	uniprotkb:Q13643	0.72
uniprotkb:A2VCK2	uniprotkb:Q5JR59	0.56
uniprotkb:A2VCK2	uniprotkb:Q8N9N5	0.56
uniprotkb:A2VCK2	uniprotkb:Q93062	0.56
uniprotkb:A3KN83	uniprotkb:P49840	0.37
uniprotkb:A4D161	uniprotkb:P49639	0.917451947829
uniprotkb:A4D1E9	uniprotkb:Q08379	0.56
uniprotkb:A4D1E9	uniprotkb:Q5JR59	0.56
